,left,right,strand,locus_tag,KO,category,subcategory,subsubcategory,product_name,name,fpkm,primary_tu
326,386130.0,387242.0,-1,peg.327,K02346,Genetic Information Processing,DNA Maintenance,DNA repair,"dinB, DNA polymerase IV [EC:2.7.7.7]",dinB,86.83635677140484,TU_184
327,387258.0,388061.0,-1,peg.328,K06442,Genetic Information Processing,Translation,Ribosome biogenesis,"tlyA, 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]",tlyA,207.4118505243782,TU_184
328,388061.0,388267.0,-1,peg.329,K03602,Genetic Information Processing,DNA Maintenance,DNA repair,"xseB, exodeoxyribonuclease VII small subunit [EC:3.1.11.6]",xseB,35.99304837414858,TU_184
329,388257.0,389471.0,-1,peg.330,K03601,Genetic Information Processing,DNA Maintenance,DNA repair,"xseA, exodeoxyribonuclease VII large subunit [EC:3.1.11.6]",xseA,508.22898210844033,TU_184
330,389471.0,389875.0,-1,peg.331,K03625,Genetic Information Processing,Translation,Ribosome biogenesis,"nusB, transcription antitermination protein NusB",nusB,981.3744599911533,TU_184
331,389915.0,390796.0,-1,peg.332,K01151,Genetic Information Processing,DNA Maintenance,DNA repair,"nfo, deoxyribonuclease IV [EC:3.1.21.2]",nfo,161.43292146472288,TU_185
332,390800.0,391624.0,-1,peg.333,K11753,Metabolism,Biosynthesis,Cofactor biosynthesis,"ribF, riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]",ribF,335.36370441974617,TU_185
333,391735.0,392763.0,1,peg.334,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,5968.288668246944,TU_186
334,392804.0,393112.0,-1,peg.335,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,155.6122321059955,TU_187
335,393214.0,393984.0,1,peg.336,K08591,Metabolism,Biosynthesis,Lipid and steroid metabolism,"plsY, acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]",plsY,1187.2548787292317,TU_188
336,394011.0,394742.0,-1,peg.337,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,5262.808665714973,TU_189
337,394744.0,395877.0,-1,peg.338,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,2206.2992013113567,TU_189
338,396060.0,396551.0,1,peg.339,K08281,Metabolism,Biosynthesis,Cofactor biosynthesis,"pncA, nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]",pncA,127.31562529778849,
339,396680.0,396916.0,1,peg.340,K07570,Unclear,Unclear,Unclear,"GSP13, general stress protein 13",GSP13,6886.0205977815995,TU_190
340,397160.0,398701.0,1,peg.341,K01951,Genetic Information Processing,"Folding, Sorting and Degradation",Peptidases,"guaA, GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]",guaA,83.95888307262764,TU_191
341,398704.0,399834.0,1,peg.342,K00088,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"IMPDH, IMP dehydrogenase [EC:1.1.1.205]",IMPDH,170.9341127883923,TU_191
342,399928.0,400548.0,1,peg.343,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,141.8518472214462,TU_192
343,400583.0,400723.0,1,peg.344,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,131.03948674714545,TU_192
344,400946.0,401200.0,1,peg.345,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,87.1877544450694,TU_192
345,401278.0,404604.0,-1,peg.346,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,50.9554306061641,TU_194
346,404837.0,405088.0,-1,peg.347,K09976,Unclear,Unclear,Unclear,uncharacterized protein,uncharacterized protein,317.8655164369967,TU_196
347,405124.0,407091.0,-1,peg.348,K00615,Metabolism,Central Carbon Metabolism,Pentose phosphate metabolism,"tktA, tktB, transketolase [EC:2.2.1.1]",tktA,1000.1195312347737,TU_196
348,407075.0,407329.0,-1,peg.349,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,149.15605173384685,TU_196
349,407358.0,408455.0,-1,peg.350,K06948,Genetic Information Processing,Translation,Ribosome biogenesis,"yqeH, 30S ribosome assembly GTPase",yqeH,278.59840236277154,TU_197
350,408440.0,409351.0,-1,peg.351,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,32.099087560657985,TU_197
351,409685.0,410158.0,1,peg.352,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.09863021415066102,
352,410186.0,412699.0,-1,peg.353,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,629.204774745243,TU_198
353,412785.0,415406.0,-1,peg.354,K01873,Genetic Information Processing,Translation,tRNA loading and maturation,"VARS, valyl-tRNA synthetase [EC:6.1.1.9]",VARS,573.5767841900582,TU_199
354,415514.0,418429.0,-1,peg.355,K01537,Metabolism,Membrane Transport,Transport,"ATP2C, P-type Ca2+ transporter type 2C [EC:7.2.2.10]",ATP2C,385.60853276487137,TU_200
355,418422.0,419018.0,-1,peg.356,K03978,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"engB, GTP-binding protein",engB,664.031599674447,TU_200
356,419027.0,419563.0,-1,peg.357,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,24.317758776072697,TU_200
357,419565.0,420173.0,-1,peg.358,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,125.41744605344424,TU_200
358,420175.0,420846.0,-1,peg.359,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,135.12089239850465,TU_200
359,420925.0,421635.0,1,peg.360,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,152.66876961886643,
360,421670.0,422278.0,-1,peg.361,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,447.31948438397654,TU_201
361,422405.0,422569.0,-1,peg.362,K02970,Genetic Information Processing,Translation,Ribosome,"RP-S21, small subunit ribosomal protein S21",RP-S21,4362.907614484309,TU_202
362,422689.0,423567.0,-1,peg.363,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,37.61922295961775,TU_203
363,423567.0,423815.0,-1,peg.364,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,415.937700399616,TU_203
364,423916.0,425649.0,-1,peg.365,K01876,Genetic Information Processing,Translation,tRNA loading and maturation,"aspS, aspartyl-tRNA synthetase [EC:6.1.1.12]",aspS,763.2625088177646,TU_204
365,425652.0,426899.0,-1,peg.366,K01892,Genetic Information Processing,Translation,tRNA loading and maturation,"HARS, histidyl-tRNA synthetase [EC:6.1.1.21]",HARS,247.32673585068312,TU_204
366,427000.0,428433.0,-1,peg.367,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1465.719821382453,TU_206
367,428426.0,429385.0,-1,peg.368,K02340,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"holA, DNA polymerase III subunit delta [EC:2.7.7.7]",holA,66.20798661802263,TU_206
368,429523.0,429768.0,1,peg.369,K02968,Genetic Information Processing,Translation,Ribosome,"RP-S20, small subunit ribosomal protein S20",RP-S20,963.6534945009948,TU_207
369,429811.0,431670.0,-1,peg.370,K02238,Metabolism,Membrane Transport,Secretion system,"comEC, competence protein ComEC",comEC,48.03224660073432,
370,431806.0,432300.0,-1,peg.371,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,15.847441357399743,
371,432357.0,432707.0,-1,peg.372,K02834,Genetic Information Processing,Translation,Ribosome biogenesis,"rbfA, ribosome-binding factor A",rbfA,1014.4469638524271,TU_208
372,432735.0,433385.0,-1,peg.373,K01243,Metabolism,Biosynthesis,Amino acid metabolism,"mtnN, adenosylhomocysteine nucleosidase [EC:3.2.2.9]",mtnN,86.4190804747397,TU_209
373,433385.0,434494.0,-1,peg.374,K00969,Metabolism,Biosynthesis,Cofactor biosynthesis,"nadD, nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]",nadD,142.3094804507665,TU_209
374,434484.0,435023.0,-1,peg.375,K03216,Metabolism,Other Enzymes,Other enzymes,"trmL, tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]",trmL,244.10113246690767,TU_209
375,435025.0,435621.0,-1,peg.376,K02428,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"rdgB, XTP/dITP diphosphohydrolase [EC:3.6.1.66]",rdgB,123.503825402185,TU_209
376,435684.0,436445.0,1,peg.377,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,118.0998618144672,TU_210
377,436450.0,437559.0,-1,peg.378,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,49.89887187674713,TU_211
378,437652.0,438782.0,-1,peg.379,K07088,Unclear,Unclear,Unclear,uncharacterized protein,uncharacterized protein,157.0830166415937,TU_212
379,438878.0,439951.0,-1,peg.380,K01262,Genetic Information Processing,"Folding, Sorting and Degradation",Peptidases,"pepP, Xaa-Pro aminopeptidase [EC:3.4.11.9]",pepP,1847.5017778693193,TU_213
380,440015.0,440158.0,-1,peg.381,K02913,Genetic Information Processing,Translation,Ribosome,"RP-L33, large subunit ribosomal protein L33",RP-L33,257.0695285502309,TU_214
381,440341.0,441396.0,1,peg.382,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,934.7162869537178,TU_215
382,442022.0,443146.0,-1,peg.383,K00655,Metabolism,Biosynthesis,Lipid and steroid metabolism,"plsC, 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]",plsC,2237.9023218852976,TU_217
383,443148.0,443633.0,-1,peg.384,K00287,Metabolism,Central Carbon Metabolism,Other central metabolism enzymes,"DHFR, dihydrofolate reductase [EC:1.5.1.3]",DHFR,172.3678231790478,TU_218
384,443626.0,443961.0,-1,peg.385,K00997,Metabolism,Biosynthesis,Cofactor biosynthesis,"acpS, holo-[acyl-carrier protein] synthase [EC:2.7.8.7]",acpS,175.27982331767714,TU_218
385,444044.0,444517.0,-1,peg.386,K01493,Metabolism,Membrane Transport,Secretion system,"comEB, dCMP deaminase [EC:3.5.4.12]",comEB,597.7735453050062,TU_222
386,444517.0,445962.0,-1,peg.387,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,2501.5392366151996,TU_222
387,445943.0,446878.0,-1,peg.388,K06180,Genetic Information Processing,Translation,Ribosome biogenesis,"rluD, 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]",rluD,1114.958673750919,TU_222
388,446862.0,447485.0,-1,peg.389,K03101,Genetic Information Processing,"Folding, Sorting and Degradation",Protein export,"lspA, signal peptidase II [EC:3.4.23.36]",lspA,1504.3880953701635,TU_222
389,447505.0,450231.0,-1,peg.390,K01870,Genetic Information Processing,Translation,tRNA loading and maturation,"IARS, isoleucyl-tRNA synthetase [EC:6.1.1.5]",IARS,906.0971900861717,TU_222
390,450510.0,451484.0,-1,peg.391,K06889,Unclear,Unclear,Unclear,uncharacterized protein,uncharacterized protein,194.95447029455008,TU_222
391,451560.0,451958.0,-1,peg.392,K09772,Genetic Information Processing,DNA Maintenance,DNA replication and partition,"sepF, cell division inhibitor SepF",sepF,781.5920438724842,TU_225
392,451972.0,453162.0,-1,peg.393,K03531,Cellular Processes,Cytoskeleton,Cytoskeleton proteins,"ftsZ, cell division protein FtsZ",ftsZ,2308.478444188676,TU_225
393,453177.0,454484.0,-1,peg.394,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,666.3559289271377,TU_225
394,454506.0,455432.0,-1,peg.395,K03438,Metabolism,Other Enzymes,Other enzymes,"mraW, 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]",mraW,580.3594531177658,TU_225
395,455432.0,455887.0,-1,peg.396,K03925,Genetic Information Processing,Transcription,Transcription factors,"mraZ, MraZ protein",mraZ,552.7661654600729,TU_225
396,456012.0,456191.0,-1,peg.397,K02911,Genetic Information Processing,Translation,Ribosome,"RP-L32, large subunit ribosomal protein L32",RP-L32,1397.7333524887401,TU_226
397,456212.0,456706.0,-1,peg.398,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,919.98966726467,TU_227
398,456711.0,459092.0,-1,peg.399,K01890,Genetic Information Processing,Translation,tRNA loading and maturation,"FARSB, phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]",FARSB,1741.3660363643241,TU_227
399,459100.0,460152.0,-1,peg.400,K01889,Genetic Information Processing,Translation,tRNA loading and maturation,"FARSA, phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]",FARSA,647.7194263476275,TU_228
400,460168.0,460788.0,-1,peg.401,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,56.17821583635446,TU_228
401,460796.0,465022.0,-1,peg.402,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,506.86595856635387,TU_228
402,470174.0,470854.0,-1,peg.403,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,424.5093741658781,TU_230
403,470877.0,472109.0,-1,peg.404,K07478,Genetic Information Processing,DNA Maintenance,DNA repair,"ycaJ, putative ATPase",ycaJ,401.7938693113249,TU_230
404,472161.0,474524.0,-1,peg.405,K01338,Genetic Information Processing,"Folding, Sorting and Degradation",Peptidases,"lon, ATP-dependent Lon protease [EC:3.4.21.53]",lon,928.3416963708605,TU_231
405,474634.0,475914.0,-1,peg.406,K03545,Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,"tig, trigger factor",tig,1951.3861407189863,TU_232
406,475934.0,476233.0,-1,peg.407,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,795.9495599858283,TU_232
407,476265.0,476822.0,-1,peg.408,K02356,Genetic Information Processing,Translation,Translation factors,"efp, elongation factor P",efp,2104.5638106621577,TU_232
408,476884.0,477321.0,-1,peg.409,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,101.47329709764847,TU_233
409,477395.0,478336.0,-1,peg.410,K00604,Genetic Information Processing,Translation,tRNA loading and maturation,"MTFMT, methionyl-tRNA formyltransferase [EC:2.1.2.9]",MTFMT,306.98325492025106,TU_233
410,478323.0,480452.0,-1,peg.411,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,278.40410456641797,TU_233
411,480403.0,480534.0,1,peg.412,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1.9884334886142678,
412,480560.0,481177.0,-1,peg.413,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1213.7390011792197,TU_234
413,481235.0,482359.0,-1,peg.414,K00566,Genetic Information Processing,"Folding, Sorting and Degradation",Sulfur relay system,"mnmA, tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]",mnmA,136.9350716255674,TU_235
414,482430.0,483788.0,-1,peg.415,K06901,Metabolism,Membrane Transport,Transport,"pbuG, putative MFS transporter, AGZA family, xanthine/uracil permease",pbuG,0.33312682675591304,TU_236
415,484209.0,485333.0,-1,peg.416,K03686,Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,"dnaJ, molecular chaperone DnaJ",dnaJ,1306.3816886980264,
416,485388.0,487166.0,-1,peg.417,K04043,Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,"dnaK, molecular chaperone DnaK",dnaK,1371.3492259140394,TU_237
417,487188.0,487751.0,-1,peg.418,K03687,Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,"GRPE, molecular chaperone GrpE",GRPE,285.50925708200066,TU_237
418,487744.0,488772.0,-1,peg.419,K03705,Genetic Information Processing,Transcription,Transcription factors,"hrcA, heat-inducible transcriptional repressor",hrcA,720.5307858672044,TU_237
419,488827.0,490962.0,-1,peg.420,K03695,Genetic Information Processing,"Folding, Sorting and Degradation",Chaperones and folding catalysts,"clpB, ATP-dependent Clp protease ATP-binding subunit ClpB",clpB,471.7333188892039,TU_238
420,491075.0,491941.0,-1,peg.421,K00560,Metabolism,Central Carbon Metabolism,Other central metabolism enzymes,"thyA, thymidylate synthase [EC:2.1.1.45]",thyA,1341.5602981198504,TU_239
421,492000.0,492947.0,-1,peg.422,K03551,Genetic Information Processing,DNA Maintenance,DNA repair,"ruvB, holliday junction DNA helicase RuvB [EC:3.6.4.12]",ruvB,0.1156625853631374,
422,492940.0,493488.0,-1,peg.423,K03550,Genetic Information Processing,DNA Maintenance,DNA repair,"ruvA, holliday junction DNA helicase RuvA [EC:3.6.4.12]",ruvA,0.0,
423,493558.0,495390.0,-1,peg.424,K06147,Metabolism,Membrane Transport,Transport,"ABCB-BAC, ATP-binding cassette, subfamily B, bacterial",ABCB-BAC,1013.6654052619942,TU_240
424,495401.0,497245.0,-1,peg.425,K06147,Metabolism,Membrane Transport,Transport,"ABCB-BAC, ATP-binding cassette, subfamily B, bacterial",ABCB-BAC,257.1294915254489,TU_240
425,497367.0,498116.0,-1,peg.426,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,103.28929562212197,TU_241
426,498236.0,499594.0,1,peg.427,K01223,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"bglA, 6-phospho-beta-glucosidase [EC:3.2.1.86]",bglA,87.9608784139262,
427,499598.0,501229.0,1,peg.428,K02818; K02819,Metabolism,Membrane Transport,PTS system,"PTS-Tre-EIIB, PTS system, trehalose-specific IIB component [EC:2.7.1.201]; PTS-Tre-EIIC, PTS system, trehalose-specific IIC component",PTS-Tre-EIIB,38.67871828876142,
428,501265.0,502704.0,-1,peg.429,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,501.6712286523023,TU_242
429,502913.0,503728.0,-1,peg.430,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,56.44672748839728,
430,503732.0,507511.0,-1,peg.431,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,217.19145330567173,
431,507621.0,509063.0,-1,peg.432,K01223,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"bglA, 6-phospho-beta-glucosidase [EC:3.2.1.86]",bglA,133.22595567500704,
432,509047.0,510591.0,-1,peg.433,K02818; K02819,Metabolism,Membrane Transport,PTS system,"PTS-Tre-EIIB, PTS system, trehalose-specific IIB component [EC:2.7.1.201]; PTS-Tre-EIIC, PTS system, trehalose-specific IIC component",PTS-Tre-EIIB,28.217820624153187,
433,510684.0,511436.0,-1,peg.434,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,5.285327729212268,TU_243
434,511458.0,511925.0,-1,peg.435,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,82.84915271360457,TU_243
435,512060.0,512758.0,1,peg.436,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,343.479914508388,TU_244
436,512776.0,513462.0,1,peg.437,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,558.0013960874024,TU_244
437,513671.0,513859.0,-1,peg.438,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.0,TU_245
438,513870.0,515222.0,-1,peg.439,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,943.1590273493235,TU_245
439,515233.0,515976.0,-1,peg.440,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,317.5881440267182,TU_245
440,516223.0,516510.0,-1,peg.441,K02899,Genetic Information Processing,Translation,Ribosome,"RP-L27, large subunit ribosomal protein L27",RP-L27,1449.363333698434,TU_246
441,516512.0,516826.0,-1,peg.442,K07584,Unclear,Unclear,Unclear,"ysxB, uncharacterized protein",ysxB,621.0026838958656,TU_246
442,516829.0,517128.0,-1,peg.443,K02888,Genetic Information Processing,Translation,Ribosome,"RP-L21, large subunit ribosomal protein L21",RP-L21,2022.1395294266313,TU_246
443,517292.0,517684.0,-1,peg.444,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,283.369315573538,
444,517751.0,517897.0,-1,peg.445,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.16666840835153393,
445,517966.0,518388.0,-1,peg.446,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.11584045403156258,
446,518513.0,522931.0,-1,peg.447,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1248.0312767814028,TU_247
447,523389.0,523538.0,1,peg.448,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,7.069081744647213,
448,523546.0,523668.0,1,peg.449,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,6.597611367401325,
449,524146.0,524274.0,1,peg.450,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,7.060514881388632,
450,524857.0,527580.0,-1,peg.451,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,130.86392466504245,TU_248
451,527599.0,528456.0,-1,peg.452,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.27767530594985484,TU_248
452,529927.0,530652.0,-1,peg.453,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,3.490182907704826,TU_248
453,530720.0,530953.0,-1,peg.454,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.0,
454,531354.0,531476.0,-1,peg.455,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,109.75990090701754,
455,531528.0,532379.0,-1,peg.456,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1886.2315312288972,TU_249
456,532382.0,533089.0,-1,peg.457,K01990,Metabolism,Membrane Transport,Transport,"ABC-2.A, ABC-2 type transport system ATP-binding protein",ABC-2.A,213.22658032860417,TU_249
457,533193.0,533795.0,-1,peg.458,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,13914.792144053696,TU_252
458,533959.0,534711.0,-1,peg.459,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,267.43886350021353,TU_253
459,534791.0,535627.0,-1,peg.460,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,113.45735853286583,TU_254
460,535709.0,536476.0,-1,peg.461,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.0,
461,536623.0,536850.0,-1,peg.462,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,144.30717962050872,
462,536837.0,537970.0,-1,peg.463,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,310.45004884935287,
463,538048.0,538284.0,-1,peg.464,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,19.770760938718844,TU_255
464,538304.0,539896.0,-1,peg.465,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,538.0774289860852,TU_255
465,539922.0,541943.0,-1,peg.466,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,1153.1988742209146,TU_255
466,541996.0,543810.0,-1,peg.467,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,948.5018941482599,TU_255
467,543846.0,545717.0,-1,peg.468,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,229.02730685233757,TU_255
468,545733.0,548600.0,-1,peg.469,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,917.9121982823234,TU_255
469,548823.0,549392.0,-1,peg.470,K00760,Metabolism,Biosynthesis,Purine and pyrimidine metabolism,"hprT, hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]",hprT,205.11036207942405,TU_256
470,549468.0,549896.0,-1,peg.471,K07447,Genetic Information Processing,"Folding, Sorting and Degradation",Nucleases,"ruvX, putative holliday junction resolvase [EC:3.1.-.-]",ruvX,73.93111342763028,TU_257
471,549889.0,550788.0,-1,peg.472,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,77.54432064732315,TU_257
472,550862.0,551266.0,1,peg.473,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.398914616501218,TU_258
473,551263.0,551835.0,-1,peg.474,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,12.667037420501869,TU_259
474,551920.0,553281.0,-1,peg.475,K01689,Metabolism,Central Carbon Metabolism,Glycolysis and carbohydrate metabolism,"ENO, enolase [EC:4.2.1.11]",ENO,6585.9017595675095,TU_261
475,553412.0,555250.0,1,peg.476,K06207,Unclear,Unclear,Unclear,"typA, GTP-binding protein",typA,2001.9482878164042,TU_262
476,555287.0,555706.0,-1,peg.477,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,74.622820781849,TU_263
477,555708.0,556232.0,-1,peg.478,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,22.641738752434406,TU_263
478,556287.0,557096.0,-1,peg.479,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,607.419368109145,TU_265
479,557111.0,558913.0,-1,peg.480,K03596,Genetic Information Processing,Translation,Translation factors,"lepA, GTP-binding protein LepA",lepA,385.02913635519957,TU_265
480,558931.0,559860.0,-1,peg.481,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,345.2329571385587,TU_265
481,559864.0,560484.0,-1,peg.482,K06993,Genetic Information Processing,DNA Maintenance,DNA repair,"rnhA, ribonuclease H-related protein",rnhA,195.75843000704126,TU_265
482,560510.0,561931.0,-1,peg.483,K01881,Genetic Information Processing,Translation,tRNA loading and maturation,"PARS, prolyl-tRNA synthetase [EC:6.1.1.15]",PARS,1055.4100240329628,TU_265
483,561936.0,562562.0,-1,peg.484,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,217.51217355563745,TU_265
484,562795.0,563262.0,-1,peg.485,K00783,Genetic Information Processing,Translation,Ribosome biogenesis,"rlmH, 23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]",rlmH,45.49005821145449,TU_267
485,563275.0,564627.0,-1,peg.486,K03106,Genetic Information Processing,"Folding, Sorting and Degradation",Protein export,"SRP54, signal recognition particle subunit SRP54 [EC:3.6.5.4]",SRP54,405.99447563039377,TU_267
486,564720.0,566084.0,-1,peg.487,K01893,Genetic Information Processing,Translation,tRNA loading and maturation,"NARS, asparaginyl-tRNA synthetase [EC:6.1.1.22]",NARS,833.6152865967669,TU_268
487,566089.0,566937.0,-1,peg.488,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,300.729733943443,TU_268
488,566942.0,568087.0,-1,peg.489,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,537.8548236139769,TU_268
489,568100.0,568882.0,-1,peg.490,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,640.3973582710279,TU_268
490,568949.0,569902.0,-1,peg.491,K01409,Genetic Information Processing,"Folding, Sorting and Degradation",Peptidases,"KAE1, N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]",KAE1,291.6579183425773,TU_269
491,569915.0,570319.0,-1,peg.492,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,0.12031667162812681,TU_269
492,570385.0,570774.0,-1,peg.493,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,78.15038712923621,TU_271
493,570776.0,571255.0,-1,peg.494,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,613.490388989006,TU_271
494,571307.0,572251.0,-1,peg.495,K06881,Genetic Information Processing,"Folding, Sorting and Degradation",Nucleases,"nrnA, bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]",nrnA,830.654526860258,TU_271
495,572366.0,574042.0,-1,peg.496,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,4071.4494112090347,TU_272
496,574124.0,576529.0,-1,peg.497,K01869,Genetic Information Processing,Translation,tRNA loading and maturation,"LARS, leucyl-tRNA synthetase [EC:6.1.1.4]",LARS,819.0708851469022,TU_273
497,576775.0,578544.0,-1,peg.498,Not mapped,Not mapped,Unknown,Unknown,Unknown,Unknown,636.0623833679409,TU_276
498,578642.0,579037.0,-1,peg.499,K02996,Genetic Information Processing,Translation,Ribosome,"RP-S9, small subunit ribosomal protein S9",RP-S9,4096.265483950155,TU_277
499,579037.0,579489.0,-1,peg.500,K02871,Genetic Information Processing,Translation,Ribosome,"RP-L13, large subunit ribosomal protein L13",RP-L13,3931.349214603113,TU_277
