,exp,ale,flask,isolate,tech_rep,presence,Reference Seq,Position,Mutation Type,Details,Sequence Change,Gene,coding,organism
960,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,3248939,SNP,intergenic (+117/‑30),T→C,mzrA/yqjC,False,Escherichia coli
618,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,3309007,SNP,intergenic (‑83/+26),G→A,nlpI/pnp,False,Escherichia coli
962,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,3360769,SNP,intergenic (+153/‑407),G→A,gltD/gltF,False,Escherichia coli
638,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,3503952,SNP,*262* (TAG→TAA),G→A,frlD,True,Escherichia coli
1633,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,3774371,SNP,intergenic (+177/‑53),G→A,mtlA/mtlD,False,Escherichia coli
677,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,3781017,SNP,*397* (TAG→TAA),G→A,lldD,True,Escherichia coli
698,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,3908514,SNP,intergenic (‑148/+35),A→G,pstB/pstA,False,Escherichia coli
6,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,4067224,SNP,intergenic (‑30/+16),C→T,yihP/yihQ,False,Escherichia coli
720,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,4078438,SNP,*330* (TAG→TAA),G→A,yiiD,True,Escherichia coli
731,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,4279849,SNP,intergenic (+21/‑131),A→G,ghxP/yjcE,False,Escherichia coli
745,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,4424386,SNP,*229* (TAG→TAA),G→A,ulaF,True,Escherichia coli
753,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,4447891,SNP,*1260* (TAG→TAA),G→A,tamB,True,Escherichia coli
760,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,4499500,SNP,*302* (TAG→TAA),G→A,insD1,True,Escherichia coli
763,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,4504006,SNP,intergenic (‑575/‑52),G→A,insG/yjhB,False,Escherichia coli
765,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,4510188,SNP,intergenic (+55/+502),A→G,yjhV/fecE,False,Escherichia coli
781,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,4614260,SNP,*260* (TAG→TAA),G→A,yjjV,True,Escherichia coli
785,C321.∆A.earlyfix,13,1,1,1,1.0,NC_000913,4638120,SNP,*475* (TAG→TAA),G→A,creC,True,Escherichia coli
125,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,28269,SNP,intergenic (+62/‑105),C→T,rihC/dapB,False,Escherichia coli
128,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,35373,SNP,intergenic (‑2/+4),G→C,caiE/caiD,False,Escherichia coli
131,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,49765,SNP,intergenic (+134/‑58),C→T,kefC/folA,False,Escherichia coli
786,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,49767,SNP,intergenic (+136/‑56),A→G,kefC/folA,False,Escherichia coli
787,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,66614,SNP,intergenic (‑64/+221),T→A,araD/araA,False,Escherichia coli
815,C321.∆A.earlyfix,14,1,2,1,1.0,NC_000913,66626,SNP,intergenic (‑76/+209),C→T,araD/araA,False,Escherichia coli
31,C321.∆A.earlyfix,14,1,2,1,1.0,NC_000913,131552,SNP,intergenic (‑292/‑63),T→C,yacH/acnB,False,Escherichia coli
169,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,315244,SNP,intergenic (+16/‑47),G→A,eaeH/insE1,False,Escherichia coli
170,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,316453,SNP,*289* (TAG→TAA),G→A,insF1,True,Escherichia coli
33,C321.∆A.earlyfix,14,1,2,1,1.0,NC_000913,320160,SNP,intergenic (‑159/‑67),T→A,rclA/rclR,False,Escherichia coli
172,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,340089,SNP,intergenic (+346/‑76),G→A,yahG/yahI,False,Escherichia coli
176,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,349847,SNP,intergenic (+275/‑165),T→C,prpB/prpC,False,Escherichia coli
178,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,357591,SNP,intergenic (+137/+200),C→T,codA/cynR,False,Escherichia coli
179,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,357606,SNP,intergenic (+152/+185),C→T,codA/cynR,False,Escherichia coli
34,C321.∆A.earlyfix,14,1,2,1,1.0,NC_000913,361924,SNP,intergenic (‑64/+2),G→A,lacA/lacY,False,Escherichia coli
788,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,375067,SNP,intergenic (+186/‑392),A→G,mhpE/mhpT,False,Escherichia coli
789,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,375075,SNP,intergenic (+194/‑384),G→A,mhpE/mhpT,False,Escherichia coli
184,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,375307,SNP,intergenic (+426/‑152),C→T,mhpE/mhpT,False,Escherichia coli
194,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,437107,SNP,*173* (TAG→TAA),G→A,pgpA,True,Escherichia coli
197,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,444641,SNP,intergenic (‑126/‑42),C→T,panE/yajQ,False,Escherichia coli
212,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,515808,SNP,intergenic (‑35/‑111),C→T,qmcA/fetA,False,Escherichia coli
216,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,540515,SNP,intergenic (+7/‑50),C→T,allB/ybbY,False,Escherichia coli
218,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,551332,SNP,*298* (TAG→TAA),G→A,ybcF,True,Escherichia coli
221,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,578568,SNP,*154* (TAG→TAA),G→A,rzpD,True,Escherichia coli
990,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,777644,SNP,intergenic (+37/‑96),A→G,tolA/tolB,False,Escherichia coli
245,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,812947,SNP,*226* (TAG→TAA),G→A,bioD,True,Escherichia coli
38,C321.∆A.earlyfix,14,1,2,1,1.0,NC_000913,847220,SNP,intergenic (‑101/+38),A→G,glnP/glnH,False,Escherichia coli
251,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,850389,SNP,intergenic (‑292/‑61),T→C,rhtA/ompX,False,Escherichia coli
253,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,854765,SNP,*373* (TAG→TAA),G→A,ybiR,True,Escherichia coli
254,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,855796,SNP,intergenic (‑52/‑167),A→G,ldtB/ybiT,False,Escherichia coli
263,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,911132,SNP,intergenic (‑83/+50),A→G,poxB/hcr,False,Escherichia coli
272,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,969352,SNP,*329* (TAG→TAA),G→A,lpxK,True,Escherichia coli
296,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1204160,SNP,*113* (TAG→TAA),G→A,ymfM,True,Escherichia coli
300,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1211652,SNP,intergenic (+75/+28),C→T,icdC/iraM,False,Escherichia coli
301,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1212233,SNP,intergenic (‑230/+470),A→G,iraM/ycgX,False,Escherichia coli
790,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1286793,SNP,intergenic (+267/+273),A→G,narI/rttR,False,Escherichia coli
791,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1286796,SNP,intergenic (+270/+270),T→C,narI/rttR,False,Escherichia coli
811,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1286831,SNP,intergenic (+305/+235),T→A,narI/rttR,False,Escherichia coli
312,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1286859,SNP,intergenic (+333/+207),T→C,narI/rttR,False,Escherichia coli
313,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1286984,SNP,intergenic (+458/+82),G→A,narI/rttR,False,Escherichia coli
319,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1380807,SNP,*220* (TAG→TAA),G→A,ycjU,True,Escherichia coli
326,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1418386,SNP,intergenic (‑157/‑285),G→A,kilR/sieB,False,Escherichia coli
330,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1426288,SNP,intergenic (+206/‑166),G→A,ydaY/tmpR,False,Escherichia coli
336,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1459052,SNP,*263* (TAG→TAA),G→A,paaG,True,Escherichia coli
345,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1533045,SNP,intergenic (+93/‑7),C→T,ydcC/pptA,False,Escherichia coli
921,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1614789,SNP,intergenic (‑86/‑15),C→T,sad/yneJ,False,Escherichia coli
362,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1630986,SNP,intergenic (‑73/+16),A→G,ydfI/ydfJ,False,Escherichia coli
863,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1673789,SNP,intergenic (‑288/‑124),T→C,mdtJ/tqsA,False,Escherichia coli
926,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1742575,SNP,intergenic (+14/+26),G→A,cfa/ribC,False,Escherichia coli
401,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,1862634,SNP,intergenic (‑205/‑137),A→G,msrB/gapA,False,Escherichia coli
424,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,2021501,SNP,*138* (TAG→TAA),G→A,fliN,True,Escherichia coli
425,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,2022606,SNP,*246* (TAG→TAA),G→A,fliP,True,Escherichia coli
865,C321.∆A.earlyfix,14,1,2,1,1.0,NC_000913,2044891,SNP,intergenic (+267/‑47),G→A,asnT/yeeJ,False,Escherichia coli
444,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,2164998,SNP,*241* (TAG→TAA),G→A,baeR,True,Escherichia coli
462,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,2276298,SNP,*342* (TAG→TAA),G→A,yejE,True,Escherichia coli
473,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,2414699,SNP,intergenic (+27/‑48),T→C,ackA/pta,False,Escherichia coli
489,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,2534031,SNP,intergenic (+10/‑35),T→C,ptsH/ptsI,False,Escherichia coli
505,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,2685561,SNP,intergenic (‑54/‑274),T→C,glyA/hmp,False,Escherichia coli
533,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,2827351,SNP,*320* (TAG→TAA),G→A,srlE,True,Escherichia coli
534,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,2835045,SNP,*378* (TAG→TAA),G→A,norW,True,Escherichia coli
535,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,2839384,SNP,intergenic (‑120/‑140),T→A,ascG/ascF,False,Escherichia coli
548,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,2905532,SNP,intergenic (‑114/‑25),T→C,queE/yqcG,False,Escherichia coli
566,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,2997689,SNP,intergenic (‑89/+3),C→T,insC1/ygeQ,False,Escherichia coli
59,C321.∆A.earlyfix,14,1,2,1,1.0,NC_000913,3045107,SNP,intergenic (+6/+51),T→C,bglA/ygfF,False,Escherichia coli
580,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,3096673,SNP,*97* (TAG→TAA),G→A,yggU,True,Escherichia coli
591,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,3178015,SNP,intergenic (‑105/‑100),G→A,nudF/tolC,False,Escherichia coli
960,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,3248939,SNP,intergenic (+117/‑30),T→C,mzrA/yqjC,False,Escherichia coli
618,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,3309007,SNP,intergenic (‑83/+26),G→A,nlpI/pnp,False,Escherichia coli
962,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,3360769,SNP,intergenic (+153/‑407),G→A,gltD/gltF,False,Escherichia coli
638,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,3503952,SNP,*262* (TAG→TAA),G→A,frlD,True,Escherichia coli
677,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,3781017,SNP,*397* (TAG→TAA),G→A,lldD,True,Escherichia coli
879,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,3815811,SNP,intergenic (‑43/+23),C→T,pyrE/rph,False,Escherichia coli
698,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,3908514,SNP,intergenic (‑148/+35),A→G,pstB/pstA,False,Escherichia coli
720,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,4078438,SNP,*330* (TAG→TAA),G→A,yiiD,True,Escherichia coli
63,C321.∆A.earlyfix,14,1,2,1,1.0,NC_000913,4094491,SNP,intergenic (‑219/+232),T→C,rhaD/rhaA,False,Escherichia coli
1022,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,4112787,SNP,intergenic (+32/‑180),C→T,yiiR/yiiS,False,Escherichia coli
731,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,4279849,SNP,intergenic (+21/‑131),A→G,ghxP/yjcE,False,Escherichia coli
66,C321.∆A.earlyfix,14,1,2,1,1.0,NC_000913,4392463,SNP,intergenic (+28/‑9),A→G,glyV/glyX,False,Escherichia coli
745,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,4424386,SNP,*229* (TAG→TAA),G→A,ulaF,True,Escherichia coli
753,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,4447891,SNP,*1260* (TAG→TAA),G→A,tamB,True,Escherichia coli
760,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,4499500,SNP,*302* (TAG→TAA),G→A,insD1,True,Escherichia coli
763,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,4504006,SNP,intergenic (‑575/‑52),G→A,insG/yjhB,False,Escherichia coli
765,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,4510188,SNP,intergenic (+55/+502),A→G,yjhV/fecE,False,Escherichia coli
781,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,4614260,SNP,*260* (TAG→TAA),G→A,yjjV,True,Escherichia coli
785,C321.∆A.earlyfix,14,1,1,1,1.0,NC_000913,4638120,SNP,*475* (TAG→TAA),G→A,creC,True,Escherichia coli
17,CCK_evo,23,184,1,1,1.0,NC_000913,451643,SNP,intergenic (‑33/+427),G→A,cyoA/ampG,False,Escherichia coli
35,CCK_gnd,17,170,0,1,1.0,NC_000913,1677913,SNP,intergenic (‑10/‑514),T→C,pntA/ydgH,False,Escherichia coli
33,CCK_gnd,18,169,2,1,1.0,NC_000913,1020956,SNP,intergenic (‑37/‑182),A→G,sulA/sxy,False,Escherichia coli
35,CCK_gnd,18,169,2,1,1.0,NC_000913,1677913,SNP,intergenic (‑10/‑514),T→C,pntA/ydgH,False,Escherichia coli
4,CCK_gnd,19,171,0,1,1.0,NC_000913,1678024,SNP,intergenic (‑121/‑403),C→T,pntA/ydgH,False,Escherichia coli
1516,CCK_pgi,1,9,0,1,0.25,NC_000913,540558,SNP,intergenic (+50/‑7),T→G,allB/ybbY,False,Escherichia coli
616,CCK_pgi,1,113,1,1,1.0,NC_000913,1020961,SNP,intergenic (‑42/‑177),A→G,sulA/sxy,False,Escherichia coli
1026,CCK_pgi,1,9,0,1,0.24,NC_000913,3206436,SNP,intergenic (‑182/‑25),G→A,ttdR/ttdA,False,Escherichia coli
383,CCK_pgi,1,18,0,1,0.24,NC_000913,3499649,SNP,intergenic (+36/‑259),G→T,yhfL/frlA,False,Escherichia coli
1187,CCK_pgi,2,9,0,1,0.2,NC_000913,830865,SNP,intergenic (‑222/‑7),A→G,ybiH/rhlE,False,Escherichia coli
616,CCK_pgi,2,107,1,1,1.0,NC_000913,1020961,SNP,intergenic (‑42/‑177),A→G,sulA/sxy,False,Escherichia coli
1470,CCK_pgi,2,17,0,1,0.32,NC_000913,1520084,SNP,intergenic (+20/‑178),G→A,curA/mcbR,False,Escherichia coli
693,CCK_pgi,2,27,0,1,0.2,NC_000913,2169668,SNP,intergenic (+57/+25),A→C,yegS/gatR,False,Escherichia coli
714,CCK_pgi,2,27,0,1,0.2,NC_000913,2511394,SNP,intergenic (+69/+72),T→C,ypeC/mntH,False,Escherichia coli
1026,CCK_pgi,2,17,0,1,0.29,NC_000913,3206436,SNP,intergenic (‑182/‑25),G→A,ttdR/ttdA,False,Escherichia coli
1213,CCK_pgi,2,17,0,1,0.24,NC_000913,3217528,SNP,intergenic (+128/+26),T→C,yqjI/aer,False,Escherichia coli
487,CCK_pgi,2,107,0,1,0.33,NC_000913,3769856,SNP,intergenic (+74/‑91),T→A,yibV/yibU,False,Escherichia coli
119,CCK_pgi,2,9,0,1,0.26,NC_000913,4449046,SNP,intergenic (+3/+77),T→G,chpB/ppa,False,Escherichia coli
1483,CCK_pgi,2,17,0,1,0.27,NC_000913,4540284,SNP,intergenic (‑782/‑674),T→G,nanC/fimB,False,Escherichia coli
323,CCK_pgi,3,9,0,1,0.2,NC_000913,816792,SNP,intergenic (‑145/‑252),C→A,ybhK/moaA,False,Escherichia coli
1187,CCK_pgi,3,17,0,1,0.22,NC_000913,830865,SNP,intergenic (‑222/‑7),A→G,ybiH/rhlE,False,Escherichia coli
1335,CCK_pgi,3,108,0,1,0.62,NC_000913,1936648,SNP,intergenic (‑334/‑4),C→T,zwf/yebK,False,Escherichia coli
1021,CCK_pgi,3,17,0,1,0.53,NC_000913,2151689,SNP,intergenic (+43/+22),G→T,yegJ/yegK,False,Escherichia coli
557,CCK_pgi,3,17,0,1,0.2,NC_000913,2969477,SNP,intergenic (‑502/‑183),T→G,rppH/mutH,False,Escherichia coli
1026,CCK_pgi,3,9,0,1,0.25,NC_000913,3206436,SNP,intergenic (‑182/‑25),G→A,ttdR/ttdA,False,Escherichia coli
386,CCK_pgi,3,17,0,1,0.21,NC_000913,3532593,SNP,intergenic (‑156/‑223),C→A,yhgE/pck,False,Escherichia coli
119,CCK_pgi,3,17,0,1,0.24,NC_000913,4449046,SNP,intergenic (+3/+77),T→G,chpB/ppa,False,Escherichia coli
630,CCK_pgi,4,111,1,1,1.0,NC_000913,1020956,SNP,intergenic (‑37/‑182),A→G,sulA/sxy,False,Escherichia coli
77,CCK_pgi,4,27,0,1,0.21,NC_000913,1825130,SNP,intergenic (‑193/+10),G→T,ves/spy,False,Escherichia coli
751,CCK_pgi,4,9,0,1,0.23,NC_000913,2876557,SNP,intergenic (‑230/‑22),G→T,cysD/iap,False,Escherichia coli
1026,CCK_pgi,4,27,0,1,0.23,NC_000913,3206436,SNP,intergenic (‑182/‑25),G→A,ttdR/ttdA,False,Escherichia coli
924,CCK_pgi,4,17,0,1,1.0,NC_000913,3206444,SNP,intergenic (‑190/‑17),C→A,ttdR/ttdA,False,Escherichia coli
386,CCK_pgi,4,9,0,1,0.2,NC_000913,3532593,SNP,intergenic (‑156/‑223),C→A,yhgE/pck,False,Escherichia coli
3,CCK_pgi,4,111,0,1,1.0,NC_000913,4049885,SNP,intergenic (+134/‑13),T→C,polA/spf,False,Escherichia coli
255,CCK_pgi,4,111,0,1,0.48,NC_000913,4160853,SNP,intergenic (‑64/‑270),C→T,sthA/fabR,False,Escherichia coli
119,CCK_pgi,4,27,0,1,0.21,NC_000913,4449046,SNP,intergenic (+3/+77),T→G,chpB/ppa,False,Escherichia coli
1516,CCK_pgi,5,17,0,1,0.29,NC_000913,540558,SNP,intergenic (+50/‑7),T→G,allB/ybbY,False,Escherichia coli
224,CCK_pgi,5,109,0,1,1.0,NC_000913,711536,SNP,intergenic (‑71/+69),C→T,fldA/ybfE,False,Escherichia coli
630,CCK_pgi,5,109,2,1,1.0,NC_000913,1020956,SNP,intergenic (‑37/‑182),A→G,sulA/sxy,False,Escherichia coli
616,CCK_pgi,5,109,1,1,1.0,NC_000913,1020961,SNP,intergenic (‑42/‑177),A→G,sulA/sxy,False,Escherichia coli
1021,CCK_pgi,5,17,0,1,0.33,NC_000913,2151689,SNP,intergenic (+43/+22),G→T,yegJ/yegK,False,Escherichia coli
1533,CCK_pgi,6,27,0,1,0.2,NC_000913,1271865,SNP,intergenic (‑16/‑254),G→T,chaA/chaB,False,Escherichia coli
1413,CCK_pgi,6,9,0,1,0.23,NC_000913,2151681,SNP,intergenic (+35/+30),G→T,yegJ/yegK,False,Escherichia coli
1021,CCK_pgi,6,27,0,1,0.29,NC_000913,2151689,SNP,intergenic (+43/+22),G→T,yegJ/yegK,False,Escherichia coli
236,CCK_pgi,6,27,0,1,0.2,NC_000913,2151691,SNP,intergenic (+45/+20),C→T,yegJ/yegK,False,Escherichia coli
1026,CCK_pgi,6,17,0,1,0.29,NC_000913,3206436,SNP,intergenic (‑182/‑25),G→A,ttdR/ttdA,False,Escherichia coli
1021,CCK_pgi,7,9,0,1,0.4,NC_000913,2151689,SNP,intergenic (+43/+22),G→T,yegJ/yegK,False,Escherichia coli
236,CCK_pgi,7,9,0,1,0.2,NC_000913,2151691,SNP,intergenic (+45/+20),C→T,yegJ/yegK,False,Escherichia coli
1026,CCK_pgi,7,17,0,1,0.22,NC_000913,3206436,SNP,intergenic (‑182/‑25),G→A,ttdR/ttdA,False,Escherichia coli
255,CCK_pgi,7,97,0,1,1.0,NC_000913,4160853,SNP,intergenic (‑64/‑270),C→T,sthA/fabR,False,Escherichia coli
1093,CCK_pgi,7,17,0,1,0.23,NC_000913,4536219,SNP,intergenic (+187/+396),C→A,yjhR/nanS,False,Escherichia coli
1268,CCK_pgi,8,17,0,1,0.21,NC_000913,1877629,SNP,intergenic (‑97/‑86),C→T,yoaF/yeaP,False,Escherichia coli
1026,CCK_pgi,8,17,0,1,0.24,NC_000913,3206436,SNP,intergenic (‑182/‑25),G→A,ttdR/ttdA,False,Escherichia coli
431,CCK_pgi,8,17,0,1,0.2,NC_000913,3499692,SNP,intergenic (+79/‑216),G→T,yhfL/frlA,False,Escherichia coli
1489,CCK_pgi,12,52,0,1,1.0,NC_000913,2509469,SNP,intergenic (‑45/‑159),G→A,glk/yfeO,False,Escherichia coli
1125,CCK_pgi,15,3,0,1,0.3,NC_000913,1726004,SNP,intergenic (‑84/‑19),G→A,ydhL/nemR,False,Escherichia coli
263,CCK_pgi,15,3,0,1,0.33,NC_000913,2304796,SNP,intergenic (+405/+310),T→C,eco/mqo,False,Escherichia coli
1267,CCK_pgi,15,3,0,1,0.6,NC_000913,3088199,SNP,intergenic (+341/‑83),C→A,metK/galP,False,Escherichia coli
9,CCK_pts,10,135,0,1,1.0,NC_000913,2509495,SNP,intergenic (‑71/‑133),C→G,glk/yfeO,False,Escherichia coli
10,CCK_pts,10,135,0,1,1.0,NC_000913,3088093,SNP,intergenic (+235/‑189),T→A,metK/galP,False,Escherichia coli
8,CCK_pts,12,142,0,1,1.0,NC_000913,2509469,SNP,intergenic (‑45/‑159),G→A,glk/yfeO,False,Escherichia coli
14,CCK_sdh,20,176,0,1,0.5,NC_000913,758697,SNP,intergenic (+292/‑9),G→T,sdhB/sucA,False,Escherichia coli
8,CCK_sdh,22,178,2,1,1.0,NC_000913,2876374,SNP,intergenic (‑47/‑205),G→T,cysD/iap,False,Escherichia coli
19,CCK_sdh,23,176,1,1,1.0,NC_000913,2876424,SNP,intergenic (‑97/‑155),G→A,cysD/iap,False,Escherichia coli
28,CCK_tpi,13,89,1,1,1.0,NC_000913,2509477,SNP,intergenic (‑53/‑151),C→T,glk/yfeO,False,Escherichia coli
51,CCK_tpi,15,88,0,1,1.0,NC_000913,1726004,SNP,intergenic (‑84/‑19),G→A,ydhL/nemR,False,Escherichia coli
560,ECNR2.1,0,0,1,1,1.0,NC_000913,3640548,SNP,intergenic (+3/‑314),T→C,uspA/dtpB,False,Escherichia coli
301,ECNR2.1,1,1,1,1,1.0,NC_000913,1351196,SNP,intergenic (‑157/+211),G→A,fabI/ycjD,False,Escherichia coli
306,ECNR2.1,1,1,1,1,1.0,NC_000913,1907616,SNP,intergenic (‑25/+645),C→T,yobF/yebO,False,Escherichia coli
633,ECNR2.1,2,1,2,1,1.0,NC_000913,1699194,SNP,intergenic (‑14/‑161),T→C,malI/malX,False,Escherichia coli
440,ECNR2.1,2,1,1,1,1.0,NC_000913,2306934,SNP,intergenic (‑180/+38),A→G,mqo/yojI,False,Escherichia coli
442,ECNR2.1,2,1,1,1,1.0,NC_000913,2597778,SNP,intergenic (‑160/+53),A→G,purC/bamC,False,Escherichia coli
447,ECNR2.1,2,1,1,1,1.0,NC_000913,2931839,SNP,intergenic (+29/+26),T→C,ygdG/fucO,False,Escherichia coli
821,ECNR2.1,2,1,1,1,1.0,NC_000913,3815811,SNP,intergenic (‑43/+23),C→T,pyrE/rph,False,Escherichia coli
11,ECNR2.1,3,1,1,1,1.0,NC_000913,584639,SNP,intergenic (+209/+41),C→T,appY/ompT,False,Escherichia coli
25,ECNR2.1,3,1,1,1,1.0,NC_000913,2071304,SNP,intergenic (+93/‑13),A→G,yeeP/isrC,False,Escherichia coli
27,ECNR2.1,3,1,1,1,1.0,NC_000913,2244769,SNP,intergenic (+23/+9),A→G,yeiG/cirA,False,Escherichia coli
530,ECNR2.1,3,1,2,1,1.0,NC_000913,2984271,SNP,intergenic (‑147/+140),A→G,kduI/yqeF,False,Escherichia coli
821,ECNR2.1,3,1,1,1,1.0,NC_000913,3815811,SNP,intergenic (‑43/+23),C→T,pyrE/rph,False,Escherichia coli
821,ECNR2.1,4,1,1,1,1.0,NC_000913,3815811,SNP,intergenic (‑43/+23),C→T,pyrE/rph,False,Escherichia coli
285,ECNR2.1,4,1,1,1,1.0,NC_000913,4283098,SNP,intergenic (‑23/+155),G→T,yjcF/actP,False,Escherichia coli
856,ECNR2.1,5,1,1,1,1.0,NC_000913,375067,SNP,intergenic (+186/‑392),A→G,mhpE/mhpT,False,Escherichia coli
857,ECNR2.1,5,1,1,1,1.0,NC_000913,375075,SNP,intergenic (+194/‑384),G→A,mhpE/mhpT,False,Escherichia coli
219,ECNR2.1,5,1,1,1,1.0,NC_000913,738087,SNP,intergenic (+126/‑5),A→G,ybfL/ybfD,False,Escherichia coli
889,ECNR2.1,5,1,1,1,1.0,NC_000913,807343,SNP,intergenic (‑62/+90),C→G,ybhC/ybhB,False,Escherichia coli
242,ECNR2.1,5,1,1,1,1.0,NC_000913,2771806,SNP,intergenic (+191/+196),A→T,yfjT/yfjU,False,Escherichia coli
869,ECNR2.1,5,1,1,1,1.0,NC_000913,3815813,SNP,intergenic (‑45/+21),A→G,pyrE/rph,False,Escherichia coli
333,ECNR2.1,6,1,1,1,1.0,NC_000913,1151929,SNP,intergenic (+78/‑10),G→A,acpP/fabF,False,Escherichia coli
25,ECNR2.1,6,1,1,1,1.0,NC_000913,2071304,SNP,intergenic (+93/‑13),A→G,yeeP/isrC,False,Escherichia coli
577,ECNR2.1,7,1,1,1,1.0,NC_000913,1677937,SNP,intergenic (‑34/‑490),T→C,pntA/ydgH,False,Escherichia coli
